# timestamp,positive_sequence_voltage,distribution_load_real,distribution_load_reac
8/14/2021 12:20,199186,1642210,1107030
8/14/2021 12:25,199186,1413840,1034220
8/14/2021 12:30,199186,1835120,1173020
8/14/2021 12:35,199186,1640800,1106550
8/14/2021 12:40,199186,1554860,1087520
8/14/2021 12:45,199186,1492640,1089240
8/14/2021 12:50,199186,1959190,1132630
8/14/2021 12:55,199186,1845100,1087830
8/14/2021 13:00,199186,1809230,1096350
8/14/2021 13:05,199186,1788750,1064960
8/14/2021 13:10,199186,1663610,1059960
8/14/2021 13:15,199186,1813830,1118580
8/14/2021 13:20,199186,1867900,1108770
8/14/2021 13:25,199186,1890100,1094450
8/14/2021 13:30,199186,1869410,1092430
8/14/2021 13:35,199186,1718520,1052540
8/14/2021 13:40,199186,1873000,1074130
8/14/2021 13:45,199186,1937210,1072750
8/14/2021 13:50,199186,1680290,985992
8/14/2021 13:55,199186,1704630,997167
8/14/2021 14:00,199186,1633500,967840
8/14/2021 14:05,199186,1611820,964955
8/14/2021 14:10,199186,1816070,1028540
8/14/2021 14:15,199186,1812500,1011880
8/14/2021 14:20,199186,1879110,1025590
8/14/2021 14:25,199186,1897620,1038270
8/14/2021 14:30,199186,1885910,1031220
8/14/2021 14:35,199186,1898070,1010650
8/14/2021 14:40,199186,1925820,1015080
8/14/2021 14:45,199186,1755380,943007
8/14/2021 14:50,199186,1757010,950914
8/14/2021 14:55,199186,1715990,933753
8/14/2021 15:00,199186,1694820,922329
8/14/2021 15:05,199186,1774630,937625
8/14/2021 15:10,199186,1774380,954668
8/14/2021 15:15,199186,1799880,968246
8/14/2021 15:20,199186,1877540,991233
8/14/2021 15:25,199186,1876860,984434
8/14/2021 15:30,199186,1946360,1007360
8/14/2021 15:35,199186,2014530,1040880
8/14/2021 15:40,199186,2100890,1066580
8/14/2021 15:45,199186,2116600,1080570
8/14/2021 15:50,199186,2027180,1046770
8/14/2021 15:55,199186,2057980,1064120
8/14/2021 16:00,199186,2078040,1061600
8/14/2021 16:05,199186,2070600,1052880
8/14/2021 16:10,199186,2049010,1050210
8/14/2021 16:15,199186,1936050,1018440
8/14/2021 16:20,199186,1934280,1015510
8/14/2021 16:25,199186,1989490,1018100
8/14/2021 16:30,199186,1950270,1000230
8/14/2021 16:35,199186,1895160,971905
8/14/2021 16:40,199186,1893100,966841
8/14/2021 16:45,199186,1961270,985424
8/14/2021 16:50,199186,1968610,997346
8/14/2021 16:55,199186,2018900,1011820
8/14/2021 17:00,199186,2061230,1015600
8/14/2021 17:05,199186,2015060,989898
8/14/2021 17:10,199186,2084320,1007470
8/14/2021 17:15,199186,2008840,986048
8/14/2021 17:20,199186,1933760,955173
8/14/2021 17:25,199186,1890220,941396
8/14/2021 17:30,199186,1886510,936414
8/14/2021 17:35,199186,1943660,955700
8/14/2021 17:40,199186,1992940,964665
8/14/2021 17:45,199186,1959740,956532
8/14/2021 17:50,199186,1985050,959372
8/14/2021 17:55,199186,1993050,963842
8/14/2021 18:00,199186,1907120,938941
8/14/2021 18:05,199186,1884840,932938
8/14/2021 18:10,199186,1902390,937948
8/14/2021 18:15,199186,1879870,934270
8/14/2021 18:20,199186,1873700,934939
8/14/2021 18:25,199186,1858490,933158
8/14/2021 18:30,199186,1892950,942110
8/14/2021 18:35,199186,1910540,950586
8/14/2021 18:40,199186,1951570,960740
8/14/2021 18:45,199186,1913360,951527
8/14/2021 18:50,199186,1879630,938174
8/14/2021 18:55,199186,1879920,937644
8/14/2021 19:00,199186,1889070,937546
8/14/2021 19:05,199186,1910910,939015
8/14/2021 19:10,199186,2000840,973400
8/14/2021 19:15,199186,1914760,945592
8/14/2021 19:20,199186,1889000,943732
8/14/2021 19:25,199186,1858020,934692
8/14/2021 19:30,199186,1849110,935496
8/14/2021 19:35,199186,1870780,935922
8/14/2021 19:40,199186,1920240,940729
8/14/2021 19:45,199186,1916350,944534
8/14/2021 19:50,199186,1895260,946201
8/14/2021 19:55,199186,1914690,944376
8/14/2021 20:00,199186,1905100,947844
8/14/2021 20:05,199186,1896450,947038
8/14/2021 20:10,199186,1923280,949755
8/14/2021 20:15,199186,1929710,950563
8/14/2021 20:20,199186,1938480,956783
8/14/2021 20:25,199186,1932630,956842
8/14/2021 20:30,199186,1949140,958271
8/14/2021 20:35,199186,1939370,953164
8/14/2021 20:40,199186,1874560,939708
8/14/2021 20:45,199186,1852750,933158
8/14/2021 20:50,199186,1830910,925391
8/14/2021 20:55,199186,1804610,917305
8/14/2021 21:00,199186,1848740,933956
8/14/2021 21:05,199186,1817410,922894
8/14/2021 21:10,199186,1837970,928245
8/14/2021 21:15,199186,1865280,933072
8/14/2021 21:20,199186,1858790,936045
8/14/2021 21:25,199186,1792120,919962
8/14/2021 21:30,199186,1829070,929835
8/14/2021 21:35,199186,1821420,923373
8/14/2021 21:40,199186,1765790,913893
8/14/2021 21:45,199186,1732740,913754
8/14/2021 21:50,199186,1718880,907389
8/14/2021 21:55,199186,1736810,913660
8/14/2021 22:00,199186,1731890,911937
8/14/2021 22:05,199186,1728870,911879
8/14/2021 22:10,199186,1681770,907627
8/14/2021 22:15,199186,1654550,901572
8/14/2021 22:20,199186,1646170,900813
8/14/2021 22:25,199186,1599960,895581
8/14/2021 22:30,199186,1616910,895328
8/14/2021 22:35,199186,1577290,892014
8/14/2021 22:40,199186,1532810,886027
8/14/2021 22:45,199186,1508480,884062
8/14/2021 22:50,199186,1493730,882732
8/14/2021 22:55,199186,1473570,883827
8/14/2021 23:00,199186,1479070,881766
8/14/2021 23:05,199186,1478560,883748
8/14/2021 23:10,199186,1464220,887154
8/14/2021 23:15,199186,1454170,887142
8/14/2021 23:20,199186,1447250,882030
8/14/2021 23:25,199186,1422420,878484
8/14/2021 23:30,199186,1415510,879740
8/14/2021 23:35,199186,1396570,877818
8/14/2021 23:40,199186,1352920,872153
8/14/2021 23:45,199186,1333030,869835
8/14/2021 23:50,199186,1317690,868358
8/14/2021 23:55,199186,1276200,864085
